id,name,bar,dog_park,restaurant,distance,latitude,longitude,rating,station_id
DucmrUxFcMLibTrZIQBkxA,Barbarossa Restaurant,1,0,0,897.5464386430037,55.8176788199226,-4.26157795687756,4.0,5dc194cece6b94f85ccf2c373802e7cc
1Px-hS8YBHxXArA0CWpbGw,Clockwork Beer Co,1,0,0,272.61600590032015,55.823118,-4.258699,3.5,5dc194cece6b94f85ccf2c373802e7cc
ennXfKtp71jjrnZWqjgv3g,Armstrong's,1,0,0,555.3937241780939,55.8264381,-4.2654503,3.3,5dc194cece6b94f85ccf2c373802e7cc
UFpObmkOLs9aFEWPL1niRQ,Deoch an Dorus,1,0,0,718.0918247556224,55.8707019,-4.3098154,3.9,6250eaa7a4d4ffac2452eb0509ccbd59
FWKGKP2fvYRTbgvfzjKGaQ,Exhale Lounge,0,0,1,225.47306218700726,55.8482572,-4.3176836,5.0,65a1fded1cfdaf39b8c7ea2cc561144b
cKr51W51bdQSFl-lZkQEDg,Woodville Airms,1,0,0,738.7255915900505,55.85571,-4.310811,0.0,65a1fded1cfdaf39b8c7ea2cc561144b
rmaH1My396rCYEnL8XQtPg,Ubiquitous Chip,1,0,0,477.5428933848497,55.8749146052102,-4.29324745449333,4.4,71b02b6f26f03e58c97dec1e1c9faa00
4B1UvVWwLq5xAFnRL-JJKw,The Doublet,1,0,0,812.6141758730088,55.873208223852,-4.27910444842786,4.3,71b02b6f26f03e58c97dec1e1c9faa00
AtjKOvEI08MjKaR7RKLmvw,The Parlour,1,0,0,177.77644190751764,55.877191,-4.290577,5.0,71b02b6f26f03e58c97dec1e1c9faa00
qY6R3qPDKq3lyqO1eHqctg,La Lanterna,0,0,1,602.472036802185,55.8749217167495,-4.2809047707226,4.2,71b02b6f26f03e58c97dec1e1c9faa00
06KvRjZIupNZo6hzKiD0_g,The Hug & Pint,1,0,0,723.854410205431,55.872187,-4.272383,4.3,7ad6b0b3be3cb3d85e687bdf53358611
2TjNoylIiA3n576jBgEjRg,Saramago at the CCA,0,0,1,963.9250488129336,55.865829342337,-4.26524234536048,4.2,7ad6b0b3be3cb3d85e687bdf53358611
h-bcDrl6n9tKACgLf-wTbw,Inn Deep,1,0,0,861.2036965667899,55.8749497041252,-4.28076267242432,4.2,7f57f6deed054209b94f5d22e1bb5b68
Tjl4zXv6kzA1iym-QkvdSw,The Woodend,1,0,0,796.8320320641413,55.8396968461841,-4.14796241418174,0.0,7fd473d65bb4ead7217d778a38d56dc2
uzo-VMfqCY_Xn-vAI6KKkg,Old Smiddy,1,0,0,412.26951158774716,55.8150464,-4.2575284,4.3,7fde42277f0af769fa2844ac44fb18bb
5kM715r-Cb3RoBQrYnIhhQ,Linen 1906,0,0,1,993.1466068782098,55.8306443910736,-4.28087446275129,3.7,8486f63f1088194889096079329cdbdb
dppMnGtFxcSyTED-lmbgXg,The Granary,1,0,0,924.2295718548796,55.830129,-4.28171,3.4,8486f63f1088194889096079329cdbdb
LZ7vft--CL13jENKV1v8tA,Esquire House,1,0,0,292.80161337385465,55.888369,-4.321868,3.1,90ca952e355fd4673ea26061d13d8841
FQrLDF3P0jU8SUgc__Lq_A,Little SoHo Jordanhill,0,0,1,816.9171139002416,55.8830697434096,-4.32569414513686,3.5,90ca952e355fd4673ea26061d13d8841
t9VRtLzZqRHl6QlrSkPYMg,B J's,1,0,0,25.561240091136558,55.890623,-4.324682,1.7,90ca952e355fd4673ea26061d13d8841
l8hB3vrzG77WBCdgrfmK9Q,Cafe Tantalus,1,0,0,807.0477307566641,55.8829787,-4.3257282,0.0,90ca952e355fd4673ea26061d13d8841
2G1-hRYbVs19j61buFeRKQ,The McMillan Southside,1,0,0,927.8818659840425,55.8334989,-4.2754499,3.9,90f4aed9eeacf63d2f1a9af8ba77d5bc
Lgk9EIAVhi5NJlinAw4M7g,Sweeney's on the Park,1,0,0,930.7428262009967,55.8331439,-4.2761512,3.9,90f4aed9eeacf63d2f1a9af8ba77d5bc
RjBuaKjDbIf3xGacT3PM6A,The Bowlers Bar,1,0,0,952.97567794192,55.8467389,-4.2310323,4.0,982a00e7910b5eaae622461281c86b53
YYhcHK8-WOD2hcqSSFFG9g,The Seven Ways,1,0,0,955.7676689980764,55.8494641,-4.2269733,3.0,982a00e7910b5eaae622461281c86b53
COgCDPF72uJcj_HG-c1BQg,Dominion Bar,1,0,0,784.3183231365629,55.8481317,-4.2254105,2.0,982a00e7910b5eaae622461281c86b53
SozklGyihkCJpiLDRjDyCQ,The Walkers,1,0,0,962.1064141317676,55.8494869,-4.2270875,0.0,982a00e7910b5eaae622461281c86b53
WvKFaRzw4WAZKSRUEk2Cmw,The Belle,1,0,0,976.8288264142781,55.8764819,-4.2858442,4.2,a19e9249f64251a331f70f78845241c9
VEet5-jfKrbazeKs9Y6oXg,Bo'Vine Meats & Wines,1,0,0,994.7275289934446,55.8776441473015,-4.29074277669975,3.8,a19e9249f64251a331f70f78845241c9
WQfl7JQmbqpZUL5awuttAw,Kelbourne Saint,0,0,1,353.0016352199476,55.8818166,-4.2826323,4.5,a19e9249f64251a331f70f78845241c9
