id,name,bar,dog_park,restaurant,distance,latitude,longitude,rating,station_id
4d80ed586bd8b60c5b7a527c,The New Variety Bar,1,0,0,538.0,55.858182,-4.223438,,10998482c3187c80b1fc322bee154cb6
4bd0b05eb221c9b60e35d4d0,The Famous Wok,0,0,1,550.0,55.861383,-4.216212,,10998482c3187c80b1fc322bee154cb6
4faea10ae4b0b84e1cbfb4a5,Celinos,0,0,1,668.0,55.866637,-4.23315,,10998482c3187c80b1fc322bee154cb6
4bc06baaabf495216e31bf93,Miau Espresso & Sandwich Bar,0,0,1,669.0,55.858133,-4.223367,,10998482c3187c80b1fc322bee154cb6
5b198e232a7ab60039418405,Zen Chinese Takeaway & Home Delivery,0,0,1,682.0,55.863022,-4.212372,,10998482c3187c80b1fc322bee154cb6
5002dc7ae4b07ecf51a34b4f,PIA`s,0,0,1,686.0,55.858234,-4.221583,,10998482c3187c80b1fc322bee154cb6
63c3f89a966a8041ba10b036,The Loveable Rogue East End,0,0,1,689.0,55.858699,-4.21897,,10998482c3187c80b1fc322bee154cb6
503e4f3ce4b0c2b80fb6da69,Haggies,1,0,0,690.0,55.85853,-4.220086,,10998482c3187c80b1fc322bee154cb6
55a788d9498e189cc53ec2f2,Cheesecake Deli,0,0,1,699.0,55.858199,-4.222213,,10998482c3187c80b1fc322bee154cb6
5c9fab4e872f7d002c938ad7,The Palais Bar,1,0,0,745.0,55.858304,-4.218503,,10998482c3187c80b1fc322bee154cb6
623cd17e98c5dc74ef808fe8,Rio’s Piri Piri,0,0,1,749.0,55.862966,-4.211495,,10998482c3187c80b1fc322bee154cb6
4f4c94a7e4b0cb12b82ec5fc,Caffe Euro,0,0,1,753.0,55.858587,-4.217215,,10998482c3187c80b1fc322bee154cb6
579104ae498ed332e09a3393,Black Vanilla,0,0,1,758.0,55.858605,-4.216901,,10998482c3187c80b1fc322bee154cb6
4be7af4fee96c928b042fdbf,Wellpark Brewery,0,0,1,758.0,55.859288,-4.230863,,10998482c3187c80b1fc322bee154cb6
6477a24f15d846d1afc820f2,The Winners Take Away,0,0,1,763.0,55.857634,-4.221951,,10998482c3187c80b1fc322bee154cb6
4bdc6a35afe8c9b6a04e4f85,Claudio's Chip Shop,0,0,1,779.0,55.858332,-4.217068,,10998482c3187c80b1fc322bee154cb6
4c1d278f8b3aa593ce199a5f,Ladywell,1,0,0,784.0,55.859205,-4.232332,,10998482c3187c80b1fc322bee154cb6
5c938677a35f460025794d48,Mesa,0,0,1,787.0,55.858592,-4.2162,,10998482c3187c80b1fc322bee154cb6
6163179622fff040770c2d38,Celentano's,0,0,1,789.0,55.861895,-4.23504,,10998482c3187c80b1fc322bee154cb6
4c2f0f68a0ced13ac7e40f6e,Street Cafe,0,0,1,792.0,55.859217,-4.232122,,10998482c3187c80b1fc322bee154cb6
5209f6ed11d2d9468161b9da,The Clock Tower,0,0,1,794.0,55.864966,-4.235693,,10998482c3187c80b1fc322bee154cb6
dfccfb82293a4bf892e30f95,East End Caffe,0,0,1,796.0,55.858598,-4.216095,,10998482c3187c80b1fc322bee154cb6
5a663fda16fa0402235ad9b4,Pizza East,0,0,1,799.0,55.858555,-4.215918,,10998482c3187c80b1fc322bee154cb6
5b3e211c92e7a9002c617d9e,Baked Pizza Al Taglio,0,0,1,801.0,55.859217,-4.232122,,10998482c3187c80b1fc322bee154cb6
4dc914c5e4cdf14b855644f0,John Vallance,0,0,1,811.0,55.868256,-4.212001,,10998482c3187c80b1fc322bee154cb6
62124f6c6923226d9893fea5,Fork n Knife Cafe,0,0,1,835.0,55.858318,-4.215456,,10998482c3187c80b1fc322bee154cb6
4f9e40a8e4b01da401729dd5,Aroma Coffee Bar,0,0,1,853.0,55.862558,-4.236356,,10998482c3187c80b1fc322bee154cb6
4b944081f964a520427134e3,The Crown Creighton,1,0,0,865.0,55.858269,-4.214474,,10998482c3187c80b1fc322bee154cb6
5ccf37c095a722002c7feb7a,The Red Tiffin,0,0,1,883.0,55.85822,-4.214402,,10998482c3187c80b1fc322bee154cb6
fe4c043828ce4a728a3da066,The Budgie,0,0,1,913.0,55.870216,-4.212725,,10998482c3187c80b1fc322bee154cb6
4bc77c3f8b7c9c74008c36cf,Duke Bar,1,0,0,918.0,55.858516,-4.213815,,10998482c3187c80b1fc322bee154cb6
607c0d1b8212a7179a5a51c6,Full Circle Bakes,0,0,1,949.0,55.862398,-4.208501,,10998482c3187c80b1fc322bee154cb6
4f521259e4b092980d6b21df,Louden Tavern Limited,1,0,0,967.0,55.858169,-4.212509,,10998482c3187c80b1fc322bee154cb6
54cc03c4498e6d15ecaa6007,West Brewery Glasgow Green,1,0,0,968.0,55.862069,-4.238479,,10998482c3187c80b1fc322bee154cb6
54c27d71b0824fd75fd1b16f,Millie's Cafe,0,0,1,673.0,55.864757,-4.212423,,10998482c3187c80b1fc322bee154cb6
93668994a4f3402dddfd9a96,Coias 2,0,0,1,695.0,55.858705,-4.218865,,10998482c3187c80b1fc322bee154cb6
4b2cfd8b80606aee2d73a34b,Munchies Cafe Sword Street,0,0,1,729.0,55.857968,-4.221646,,10998482c3187c80b1fc322bee154cb6
6fc932bff3d64b8af937ce26,Poasang Chinese Take Away,0,0,1,746.0,55.86991,-4.230234,,10998482c3187c80b1fc322bee154cb6
b446f4d6e08a4818b9d2cb34,Claudio's,0,0,1,787.0,55.858344,-4.216858,,10998482c3187c80b1fc322bee154cb6
4bc35be22a89ef3b08e7f488,The Dhabba,0,0,1,858.0,55.858078,-4.245681,,1172741997ccd599fa530bfb8451808c
54c7cade498e300defb0985f,Wilson Street Pantry,0,0,1,865.0,55.858485,-4.245939,,1172741997ccd599fa530bfb8451808c
4b4def09f964a5207adb26e3,"WEST Brewery, Bar & Restaurant",0,0,1,890.0,55.850907,-4.233765,,1172741997ccd599fa530bfb8451808c
53e52950498ee2c0974731b8,DogHouse Merchant City,0,0,1,980.0,55.859318,-4.247961,,1172741997ccd599fa530bfb8451808c
4b50d353f964a520df3327e3,Cafe Gandolfi,1,0,0,889.0,55.858058,-4.244174,,1172741997ccd599fa530bfb8451808c
55ba4ae6498e9ddd9b04f40f,The Clutha Bar,1,0,0,449.0,55.85446,-4.250021,,1172741997ccd599fa530bfb8451808c
4b6c5d0cf964a520d7332ce3,Mono,1,0,0,576.0,55.855682,-4.246134,,1172741997ccd599fa530bfb8451808c
55e8a27d498edabc99273e53,Saint Luke’s,0,0,1,960.0,55.854651,-4.234613,,1172741997ccd599fa530bfb8451808c
5726150c498e9434471fae55,Al Sultan,0,0,1,694.0,55.853023,-4.258596,,1172741997ccd599fa530bfb8451808c
4eecb82346907303be234128,Rose & Grants,0,0,1,736.0,55.856657,-4.244727,,1172741997ccd599fa530bfb8451808c
4b50b2d4f964a5201e2e27e3,Ichiban Noodle Cafe,0,0,1,963.0,55.858927,-4.252048,,1172741997ccd599fa530bfb8451808c
4c4a8482c8b6b7135abe1afb,The Italian Caffe,0,0,1,948.0,55.85861,-4.243735,,1172741997ccd599fa530bfb8451808c
4b9cecbcf964a520bd8236e3,Merchant Square,1,0,0,898.0,55.858429,-4.245061,,1172741997ccd599fa530bfb8451808c
4c3dba31a9509c74a39b395b,Scotia Bar,1,0,0,556.0,55.855449,-4.250226,,1172741997ccd599fa530bfb8451808c
4b37d796f964a520464725e3,Delmonicas,1,0,0,949.0,55.859064,-4.249635,,1172741997ccd599fa530bfb8451808c
4ebe6e3b003940d47f41c6dc,Once Upon a Tart,0,0,1,634.0,55.856137,-4.246463,,1172741997ccd599fa530bfb8451808c
5849c7c116f00008d58bf116,The Spanish Butcher,0,0,1,995.0,55.859375,-4.25066,,1172741997ccd599fa530bfb8451808c
54b82735498e991be3c5ea7d,Shawarma King,0,0,1,538.0,55.855052,-4.247026,,1172741997ccd599fa530bfb8451808c
4b5216fcf964a520f66627e3,Bar 91,1,0,0,926.0,55.858867,-4.245705,,1172741997ccd599fa530bfb8451808c
4b5b9194f964a520c30729e3,Maggie Mays,1,0,0,744.0,55.857101,-4.245266,,1172741997ccd599fa530bfb8451808c
4c110b613ce120a1b102091c,Warehouse Merchant City,1,0,0,911.0,55.858882,-4.249139,,1172741997ccd599fa530bfb8451808c
4b64b2d3f964a52043c92ae3,Sloans,1,0,0,948.0,55.858304,-4.253746,,1172741997ccd599fa530bfb8451808c
4c1f634c920076b0f4a3c4e9,Hootenanny,1,0,0,831.0,55.856685,-4.255344,,1172741997ccd599fa530bfb8451808c
4c87ab04821e9eb0f6cc8d89,The Crystal Palace,1,0,0,951.0,55.857567,-4.257438,,1172741997ccd599fa530bfb8451808c
4b5b73e4f964a5201bff28e3,O'Neill's,1,0,0,882.0,55.858295,-4.244637,,1172741997ccd599fa530bfb8451808c
4ba74d5ff964a520758a39e3,Spoon Cafe,0,0,1,743.0,55.857015,-4.244913,,1172741997ccd599fa530bfb8451808c
4ba3d156f964a520c76238e3,Times Square,1,0,0,859.0,55.857183,-4.25585,,1172741997ccd599fa530bfb8451808c
4ec5648a99112324370bb043,Mint & Lime,1,0,0,888.0,55.856681,-4.257271,,1172741997ccd599fa530bfb8451808c
4d6130021ee8721ea75eb321,Sharkeys Bar,1,0,0,260.0,55.851355,-4.251819,,1172741997ccd599fa530bfb8451808c
522cd54211d2349c7514d9fa,Brazen Heid,1,0,0,491.0,55.848026,-4.254766,,1172741997ccd599fa530bfb8451808c
f64420d83e5da3811bdea6e7,Bar Eleganza,1,0,0,493.0,55.85489,-4.249859,,1172741997ccd599fa530bfb8451808c
4b4c6703f964a52052b226e3,The Lunch Box,0,0,1,675.0,55.852725,-4.258272,,1172741997ccd599fa530bfb8451808c
4cd4666076ab721e8be6666a,The Tolbooth Bar,1,0,0,701.0,55.856286,-4.24384,,1172741997ccd599fa530bfb8451808c
42e000302c9e4e66be5108fa,The Criterion Cafe,0,0,1,718.0,55.856291,-4.242825,,1172741997ccd599fa530bfb8451808c
4bb4ade02ba29c745a17ef2d,Cafe Prima,0,0,1,719.0,55.856566,-4.244479,,1172741997ccd599fa530bfb8451808c
53303436498e669d08eb38bb,Wraps 4 U,0,0,1,730.0,55.856701,-4.252296,,1172741997ccd599fa530bfb8451808c
5dc576ba29544b0007d36bdb,Bucks Merchant city,1,0,0,736.0,55.85695,-4.246067,,1172741997ccd599fa530bfb8451808c
5b33b0cc9f8a9f002c42aa93,Graces Irish Bar,1,0,0,746.0,55.857265,-4.246077,,1172741997ccd599fa530bfb8451808c
5d3f30414788eb0008a8c59b,Eda Restaurant,0,0,1,746.0,55.85685,-4.243192,,1172741997ccd599fa530bfb8451808c
5e5d68cb6f5546000826e6c1,Palmtree Kitchen,0,0,1,749.0,55.853909,-4.258763,,1172741997ccd599fa530bfb8451808c
526c0fdf11d2254023526e45,The Bar & Fly,1,0,0,758.0,55.855951,-4.255287,,1172741997ccd599fa530bfb8451808c
5f1c262448b24b7913497421,Madras Cafe,0,0,1,793.0,55.856387,-4.254109,,1172741997ccd599fa530bfb8451808c
506e9f9ae4b078ebe1e40bcf,M&s Café,0,0,1,798.0,55.857639,-4.249697,,1172741997ccd599fa530bfb8451808c
50377d72e4b0c1904e208077,Wong's,0,0,1,807.0,55.856957,-4.254266,,1172741997ccd599fa530bfb8451808c
53e8f21c498e2268f7d8950e,Indian Cottage,0,0,1,816.0,55.85767,-4.244513,,1172741997ccd599fa530bfb8451808c
5caf5d221fa763002cd43434,Connolly's Irish Bar,1,0,0,849.0,55.858058,-4.244174,,1172741997ccd599fa530bfb8451808c
4cffcb891ebe6dcbfd8a8391,Cairns Bar,1,0,0,849.0,55.858059,-4.251567,,1172741997ccd599fa530bfb8451808c
4d678a6d9792b1f7d56d3e1f,Tiffany's,0,0,1,855.0,55.858451,-4.249301,,1172741997ccd599fa530bfb8451808c
55214a32498e62c5cbccbec2,Kothel,0,0,1,792.0,55.877399,-4.321498,,1179f511143ae9898181016b37d85b5a
4e2db6c618387cce068bd7ac,Wee Lochan,0,0,1,770.0,55.878078,-4.322501,,1179f511143ae9898181016b37d85b5a
4bd595d2cfa7b7135afd25da,Cafe Circa,0,0,1,793.0,55.87769,-4.321928,,1179f511143ae9898181016b37d85b5a
4c4ae1b5f7b49c745dc2fbc1,The Three Craws,1,0,0,862.0,55.882133,-4.327119,,1179f511143ae9898181016b37d85b5a
4c5c50a72815c92813b2b167,Punjabi Fusion,0,0,1,217.0,55.872948,-4.331105,,1179f511143ae9898181016b37d85b5a
cf6b38af11564b86cfa29752,Teapots Cafe,0,0,1,225.0,55.873435,-4.336381,,1179f511143ae9898181016b37d85b5a
575000c0498e01cd20e0afb5,Golden Grill,0,0,1,383.0,55.871159,-4.333818,,1179f511143ae9898181016b37d85b5a
5947b37da4236221ad0feb15,Sumerians,0,0,1,389.0,55.874662,-4.339786,,1179f511143ae9898181016b37d85b5a
4e65ddcc1f6ef7d07c25997a,How We Roll,0,0,1,389.0,55.872244,-4.328698,,1179f511143ae9898181016b37d85b5a
840e5184cbf6441c112380e6,Sumerians Fish & Chicken Bar,0,0,1,394.0,55.874668,-4.339681,,1179f511143ae9898181016b37d85b5a
529dd1aa11d20cb767e437be,Panini Express,0,0,1,511.0,55.871812,-4.327036,,1179f511143ae9898181016b37d85b5a
4e9eb621b6340e3e34ac1281,Chelios,0,0,1,531.0,55.876428,-4.341141,,1179f511143ae9898181016b37d85b5a
54633e84498e94706d3eadb2,Pomegranate Bistro,0,0,1,558.0,55.875683,-4.324775,,1179f511143ae9898181016b37d85b5a
59ba772cee628b65b319554e,The Square,0,0,1,587.0,55.876138,-4.324193,,1179f511143ae9898181016b37d85b5a
502636ade4b040ed52831f7d,Little Roma,0,0,1,594.0,55.875962,-4.324503,,1179f511143ae9898181016b37d85b5a
5595cbf15d01449367b1659e,Burger Stakk,0,0,1,604.0,55.876144,-4.324088,,1179f511143ae9898181016b37d85b5a
56e5a477498eb3d19ccbf25e,Po Boyz,0,0,1,615.0,55.876198,-4.324055,,1179f511143ae9898181016b37d85b5a
5a62109fda5ede79a333129f,The Square Bar & Restaurant,0,0,1,620.0,55.876204,-4.32395,,1179f511143ae9898181016b37d85b5a
fd6a516f755246ba45422891,Sapore Di Italia Glasgow,0,0,1,622.0,55.876204,-4.32395,,1179f511143ae9898181016b37d85b5a
19775f18ad2b4c0c10f433ed,The Tuck Shop,0,0,1,631.0,55.875834,-4.343226,,1179f511143ae9898181016b37d85b5a
59f753961acf113e70a4fdc8,Lotus,0,0,1,648.0,55.875925,-4.343474,,1179f511143ae9898181016b37d85b5a
5e3d7c4674e3de0007eaa4ff,Brazuca Cafe,0,0,1,726.0,55.876338,-4.34454,,1179f511143ae9898181016b37d85b5a
4d2210915c4ca1cd82baae3d,Chinese Fortune,0,0,1,749.0,55.876587,-4.344793,,1179f511143ae9898181016b37d85b5a
e6fcb1a3d7c14135fcc9982f,Lunches,0,0,1,771.0,55.876726,-4.345113,,1179f511143ae9898181016b37d85b5a
59861212e1f0aa182cc0c494,Pianola & Co,1,0,0,790.0,55.875936,-4.319453,,1179f511143ae9898181016b37d85b5a
6117a7c65231a53fb420ecc6,Broken Pony,1,0,0,792.0,55.871198,-4.322143,,1179f511143ae9898181016b37d85b5a
518e0b8c498e21b9a139fa8b,Gray's Delicatessen,0,0,1,803.0,55.877265,-4.321985,,1179f511143ae9898181016b37d85b5a
eb32c4e6fd78435ff4e57eed,Andrew Edmond - Pianist,0,0,1,836.0,55.87945,-4.343552,,1179f511143ae9898181016b37d85b5a
4e95db3282310e913f62c63b,Harry's Fish & Chips,0,0,1,839.0,55.873691,-4.320013,,1179f511143ae9898181016b37d85b5a
4c13c0f6b7b9c9289414aa37,Blue Sky,0,0,1,857.0,55.880919,-4.325327,,1179f511143ae9898181016b37d85b5a
4f0ac904e4b0ef60efe0e848,Cafe Di Sorrento,0,0,1,863.0,55.881411,-4.325939,,1179f511143ae9898181016b37d85b5a
2dd17e751ad94b9584161442,Deli 1901,0,0,1,866.0,55.875559,-4.319581,,1179f511143ae9898181016b37d85b5a
6099a89a11da3c06ff5190a6,Wee Paree,0,0,1,888.0,55.875936,-4.319453,,1179f511143ae9898181016b37d85b5a
4fcd0dcde4b03a5761a21a0a,Ceqwa,0,0,1,892.0,55.871003,-4.320945,,1179f511143ae9898181016b37d85b5a
5bb89aaacd441c002cd35e60,Caffe Pieno,0,0,1,913.0,55.881411,-4.325939,,1179f511143ae9898181016b37d85b5a
50fac6d1e4b0c3b20b350688,The Clubhouse,1,0,0,926.0,55.881646,-4.341098,,1179f511143ae9898181016b37d85b5a
4d6af34cc147721e68363cf5,Thornwood,1,0,0,964.0,55.871088,-4.321298,,1179f511143ae9898181016b37d85b5a
baa9996038504b4a50056395,Ninja Turtles Restaurant,0,0,1,442.0,55.872086,-4.327781,,1179f511143ae9898181016b37d85b5a
367cd66c545f497662007985,The Big Belly Deli,0,0,1,479.0,55.871904,-4.327285,,1179f511143ae9898181016b37d85b5a
c28e1da8910a4a5e4f44a82a,Holm cafe,0,0,1,516.0,55.870572,-4.337622,,1179f511143ae9898181016b37d85b5a
db920815dc554b0523969a91,Lexys Snack Shack,0,0,1,771.0,55.876726,-4.345113,,1179f511143ae9898181016b37d85b5a
d76cb684891d421601604773,Crow's Kitchen,0,0,1,891.0,55.881411,-4.325939,,1179f511143ae9898181016b37d85b5a
0a61583974324d615e44469b,Ceqwa Nepalease & Indian Fast Food,0,0,1,910.0,55.870882,-4.32031,,1179f511143ae9898181016b37d85b5a
4bab4addf964a5204f9e3ae3,See Woo Restaurant,0,0,1,789.0,55.878664,-4.255065,,12aac9e40a335ee43b231c94972a7a69
4bafb840f964a520c61a3ce3,Tesco Cafe,0,0,1,916.0,55.873149,-4.230682,,12aac9e40a335ee43b231c94972a7a69
0f376404d2364df8ef029c44,Bensons Bar,1,0,0,376.0,55.876601,-4.247817,,12aac9e40a335ee43b231c94972a7a69
6006cfe473a84d676725a518,Deli Darbar,0,0,1,407.0,55.876875,-4.248562,,12aac9e40a335ee43b231c94972a7a69
506e24a8e4b0eefb578681b8,Pinkston Bar,1,0,0,419.0,55.876923,-4.248633,,12aac9e40a335ee43b231c94972a7a69
4bfa65e1b182c9b626367a5a,Morrison Bowmore,0,0,1,549.0,55.883128,-4.242301,,12aac9e40a335ee43b231c94972a7a69
19acf2be2ccc464d6ad5fc5b,Chakwal,0,0,1,716.0,55.881467,-4.232578,,12aac9e40a335ee43b231c94972a7a69
456b40e524de43f1395ed2e6,The Rock Tavern,1,0,0,834.0,55.876893,-4.255642,,12aac9e40a335ee43b231c94972a7a69
4c993a52d14d4dfbb7d9ff02,Happy Date,0,0,1,847.0,55.88209,-4.254083,,12aac9e40a335ee43b231c94972a7a69
56c07a36cd10a98e1199b1d2,Possilpark Masonic Social Club,0,0,1,865.0,55.883617,-4.252236,,12aac9e40a335ee43b231c94972a7a69
5638ff9060b2753ece75b96f,The Flying Haggis,0,0,1,875.0,55.882515,-4.254025,,12aac9e40a335ee43b231c94972a7a69
efae4c44f04a426799399b19,Atwals Fish and Chicken Bar,0,0,1,879.0,55.882375,-4.230502,,12aac9e40a335ee43b231c94972a7a69
cb1642f7573a447f6f26f4f3,Subzi Spice,0,0,1,886.0,55.876544,-4.2284,,12aac9e40a335ee43b231c94972a7a69
1e93c55c6e1347e3b1ab70dc,Strathmore Taverns,1,0,0,920.0,55.883364,-4.253911,,12aac9e40a335ee43b231c94972a7a69
50879688e4b0b6701decda02,Up on the Hill,0,0,1,934.0,55.874667,-4.25589,,12aac9e40a335ee43b231c94972a7a69
52487b5811d27f0496d8db5e,Oriental Cuisine,0,0,1,935.0,55.882726,-4.229882,,12aac9e40a335ee43b231c94972a7a69
6314b1c9748c5836137f8a68,Epochal Barrel-Fermented Ales,0,0,1,938.0,55.871564,-4.252116,,12aac9e40a335ee43b231c94972a7a69
958612a04b90407058b4bf44,Star Curry House,0,0,1,941.0,55.88328,-4.254469,,12aac9e40a335ee43b231c94972a7a69
569fcd45498e50956b3d19a0,Vito's,0,0,1,978.0,55.887102,-4.243718,,12aac9e40a335ee43b231c94972a7a69
4e6786a2b61cf40ed6ad9965,Kusina de Filipinas,0,0,1,983.0,55.869965,-4.248738,,12aac9e40a335ee43b231c94972a7a69
c844d3b749e54af9127544e8,China Hut,0,0,1,999.0,55.883608,-4.25518,,12aac9e40a335ee43b231c94972a7a69
1333b267c337423f83412a63,Homaydo,0,0,1,298.0,55.875608,-4.243967,,12aac9e40a335ee43b231c94972a7a69
f4aebdd4a0c64c57c8b829df,Springpark Bar,1,0,0,364.0,55.876613,-4.247607,,12aac9e40a335ee43b231c94972a7a69
1bb62a0f656347344901d411,T. & A. Mcclelland Limited,0,0,1,576.0,55.883321,-4.241676,,12aac9e40a335ee43b231c94972a7a69
69c925d8552941cd8b6e5abb,Spicy Bite,0,0,1,939.0,55.883225,-4.254503,,12aac9e40a335ee43b231c94972a7a69
31dc173544d74a5d3ca0e719,National Theatre of Scotland,0,0,1,993.0,55.875822,-4.257818,,12aac9e40a335ee43b231c94972a7a69
026aeb48a9484f5dea2dffdb,Kapo,0,0,1,86.0,55.836935,-4.334234,,1d0ef65099a882d9ca47c5e290a642a9
76dcffe3d4e847035a25188c,Golden Star,0,0,1,175.0,55.8362,-4.332353,,1d0ef65099a882d9ca47c5e290a642a9
5ebaf537c22084000885649a,Star Bar,1,0,0,242.0,55.836831,-4.331462,,1d0ef65099a882d9ca47c5e290a642a9
5ce09e0980ea489381a7f0b2,Aliyans Takeaway,0,0,1,252.0,55.838623,-4.335128,,1d0ef65099a882d9ca47c5e290a642a9
5cb18de9b0758b47aa1d7431,Pollok Express Ices,0,0,1,718.0,55.832845,-4.344826,,1d0ef65099a882d9ca47c5e290a642a9
4b8d5addf964a5209df632e3,India Quay,0,0,1,563.0,55.857888,-4.281346,,27e224157e6a5dcec09cd3ad37b62315
4e27e9bc091a1ba18da85029,Hilton Glasgow - Executive Lounge,1,0,0,890.0,55.861526,-4.268386,,27e224157e6a5dcec09cd3ad37b62315
57058f4acd100bc677fa2089,Brasserie,0,0,1,622.0,55.859105,-4.269258,,27e224157e6a5dcec09cd3ad37b62315
5979cf38747ecd2ae6a2fdac,Recess,0,0,1,626.0,55.857931,-4.282433,,27e224157e6a5dcec09cd3ad37b62315
5b099a55b399f7002cd7bb21,OUIBar + KTCHN,1,0,0,644.0,55.85829,-4.28262,,27e224157e6a5dcec09cd3ad37b62315
522e6ffa61fc96df51d2d674,Rotunda Bar and Diner,0,0,1,682.0,55.859011,-4.281976,,27e224157e6a5dcec09cd3ad37b62315
59e4f4ba4a1cc07f8b51f69d,The Brew Bar Lounge,0,0,1,724.0,55.859833,-4.26851,,27e224157e6a5dcec09cd3ad37b62315
5aada5cddee770732c3ce4aa,Whisky Mist,1,0,0,850.0,55.861423,-4.269259,,27e224157e6a5dcec09cd3ad37b62315
60a2a672d52ce00947aa397a,The Duke’s Umbrella,1,0,0,852.0,55.858846,-4.263644,,27e224157e6a5dcec09cd3ad37b62315
52d99e9b498e5140a1fae25e,The Hydro Club,1,0,0,912.0,55.859748,-4.285679,,27e224157e6a5dcec09cd3ad37b62315
4dc3d3c218387d1bd512867f,Kinning Perk,0,0,1,942.0,55.85242,-4.289446,,27e224157e6a5dcec09cd3ad37b62315
55ca18f2498e89eef195151d,Paesano Pizza,0,0,1,561.0,55.859642,-4.250598,,28ae77e57c39887ceab9e2b2eb3a0e3a
4c54b19ea724e21e442cc8f6,Sub Club,0,0,1,981.0,55.858106,-4.257209,,28ae77e57c39887ceab9e2b2eb3a0e3a
53c583cf498e63ea4da3718c,Topolabamba,0,0,1,898.0,55.861321,-4.256256,,28ae77e57c39887ceab9e2b2eb3a0e3a
4eee14c8b8f76a24a5ddef1c,Merchant Chippie,0,0,1,182.0,55.858935,-4.241713,,28ae77e57c39887ceab9e2b2eb3a0e3a
543d3e26498e1b6b7dc59538,Anchor Line,0,0,1,648.0,55.861172,-4.252397,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b96b832f964a52026e034e3,Italian Kitchen,0,0,1,184.0,55.859459,-4.243621,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b4c7ebcf964a52074b426e3,George Square,1,0,0,521.0,55.86114,-4.250188,,28ae77e57c39887ceab9e2b2eb3a0e3a
58037931d67cf45e38f69da8,Chaakoo Bombay Cafe,0,0,1,874.0,55.861236,-4.255903,,28ae77e57c39887ceab9e2b2eb3a0e3a
59b2e2a647f8761788a16b5f,The Citizen Bar & Dining Rooms,0,0,1,673.0,55.861154,-4.252712,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b76f668f964a520036f2ee3,Max's Bar and Grill,0,0,1,643.0,55.859437,-4.252344,,28ae77e57c39887ceab9e2b2eb3a0e3a
5de800781a9c7d0008fa7469,Sugo,0,0,1,866.0,55.859725,-4.255611,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b2cfd42f964a520e2cb24e3,Tinderbox,0,0,1,286.0,55.859735,-4.246187,,28ae77e57c39887ceab9e2b2eb3a0e3a
5371be2f498e5399f8fc2010,Gordon Street Coffee,0,0,1,981.0,55.8604,-4.257629,,28ae77e57c39887ceab9e2b2eb3a0e3a
5758817d498eee35ef6c2d0d,Shilling Brewing Co,1,0,0,841.0,55.862333,-4.25513,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b4df610f964a52050dc26e3,Republic Bier Halle,1,0,0,797.0,55.860258,-4.254576,,28ae77e57c39887ceab9e2b2eb3a0e3a
57e32fed498e1b7a265a1ad2,Pizza Punks,0,0,1,890.0,55.861503,-4.255841,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b684fb0f964a52011712be3,Wagamama Glasgow City Centre,0,0,1,863.0,55.862103,-4.255473,,28ae77e57c39887ceab9e2b2eb3a0e3a
5d472f2606251200087766db,"The Ivy Buchanan Street, Glasgow",0,0,1,757.0,55.860512,-4.253813,,28ae77e57c39887ceab9e2b2eb3a0e3a
594969cbd8fe7a1ba460161c,’Babs,0,0,1,830.0,55.861854,-4.255221,,28ae77e57c39887ceab9e2b2eb3a0e3a
4bb3471f42959c7445b3212c,Sapporo Teppanyaki - Glasgow,0,0,1,167.0,55.859251,-4.241722,,28ae77e57c39887ceab9e2b2eb3a0e3a
4be5726b910020a1ecf0d214,La Vita,0,0,1,599.0,55.860783,-4.251824,,28ae77e57c39887ceab9e2b2eb3a0e3a
4db2d7b65da3a76f441ad601,Willow Tea Rooms,0,0,1,775.0,55.860052,-4.2545,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b48a913f964a520ee5126e3,Di Maggio's,0,0,1,696.0,55.859929,-4.252955,,28ae77e57c39887ceab9e2b2eb3a0e3a
5c02e01ad552c7002c2c58fc,La Vita Spuntini,0,0,1,868.0,55.860648,-4.25606,,28ae77e57c39887ceab9e2b2eb3a0e3a
4e4fb9c3aeb70f1284a3ced1,Dow's,1,0,0,672.0,55.862113,-4.25253,,28ae77e57c39887ceab9e2b2eb3a0e3a
4dac2fad93a04642f0a441db,Barburrito,0,0,1,607.0,55.86065,-4.2514,,28ae77e57c39887ceab9e2b2eb3a0e3a
5bc0ebedb3d8e20039b42bc5,Stack & Still,0,0,1,879.0,55.862358,-4.255621,,28ae77e57c39887ceab9e2b2eb3a0e3a
513b8a7ee4b06b29ffe1c862,Rishi's Indian Aroma,0,0,1,998.0,55.863761,-4.25689,,28ae77e57c39887ceab9e2b2eb3a0e3a
4bf80c5fb182c9b65cb8765a,Amore,0,0,1,156.0,55.859312,-4.242495,,28ae77e57c39887ceab9e2b2eb3a0e3a
59298d15780eee6f1f6d4af3,Tim Hortons,0,0,1,963.0,55.858489,-4.256975,,28ae77e57c39887ceab9e2b2eb3a0e3a
4b4c7488f964a52065b326e3,Cafe Wander,0,0,1,889.0,55.862346,-4.255831,,28ae77e57c39887ceab9e2b2eb3a0e3a
